PROVNUM,day_of_week,CNA_contract_hours_mean,CNA_contract_hours_min,CNA_contract_hours_max
335568,Friday,14.25,6.75,22.5
335389,Tuesday,14.211538461538462,0.0,35.75
335312,Wednesday,14.173076923076923,6.25,27.25
335410,Sunday,14.153846153846153,0.0,43.5
335104,Wednesday,14.137692307692307,6.97,26.08
335560,Monday,14.125384615384615,0.0,30.75
335658,Wednesday,14.096153846153847,0.0,25.0
335658,Saturday,14.057692307692308,0.0,30.5
335182,Wednesday,14.043076923076923,0.0,33.34
335820,Sunday,13.974615384615383,0.0,36.75
335681,Friday,13.937692307692307,0.87,35.47
335449,Friday,13.933076923076923,0.0,38.36
335220,Monday,13.865384615384615,0.0,49.0
335748,Tuesday,13.846153846153847,0.0,30.0
335141,Sunday,13.846153846153847,0.0,34.43
335133,Friday,13.76923076923077,7.0,28.5
335165,Sunday,13.692307692307692,0.0,29.25
335808,Monday,13.692307692307692,0.0,39.5
335603,Thursday,13.598461538461539,0.0,30.16
335860,Friday,13.57,0.0,28.95
335245,Friday,13.557692307692308,1.5,26.75
335034,Monday,13.506923076923076,0.0,23.5
335771,Tuesday,13.461538461538462,7.25,14.5
335543,Sunday,13.461538461538462,0.0,31.75
335820,Wednesday,13.413076923076924,6.58,22.09
335165,Thursday,13.406153846153845,0.0,29.5
335238,Thursday,13.403846153846153,0.0,30.0
335383,Tuesday,13.391538461538461,6.5,27.0
335245,Monday,13.384615384615385,1.0,22.25
335396,Thursday,13.346153846153847,7.5,23.25
335805,Monday,13.346153846153847,8.0,24.0
335415,Tuesday,13.346153846153847,0.0,26.0
335245,Sunday,13.326923076923077,6.25,22.5
335761,Monday,13.307692307692308,6.75,22.25
335383,Thursday,13.305384615384614,6.5,22.5
335761,Wednesday,13.288461538461538,0.0,22.75
335747,Saturday,13.288461538461538,7.25,22.75
335771,Monday,13.23076923076923,8.25,14.5
335228,Friday,13.182307692307692,9.13,15.75
335440,Thursday,13.153846153846153,0.0,34.25
335771,Friday,13.057692307692308,8.25,14.5
335761,Friday,13.038461538461538,7.5,22.5
335048,Monday,13.038461538461538,0.0,41.0
335764,Thursday,13.025384615384613,0.0,43.0
335239,Monday,13.0,0.0,30.25
335228,Sunday,12.98,0.0,16.0
335543,Friday,12.968461538461538,0.0,38.31
335048,Wednesday,12.942307692307692,0.0,35.25
335128,Tuesday,12.792307692307693,0.0,22.9
335143,Saturday,12.75923076923077,6.97,20.82
335079,Thursday,12.73076923076923,8.0,16.5
335748,Wednesday,12.692307692307692,0.0,22.5
335389,Wednesday,12.634615384615385,0.0,23.25
335447,Wednesday,12.62076923076923,0.0,36.67
335447,Tuesday,12.617692307692307,0.0,39.57
335182,Sunday,12.54076923076923,0.0,20.64
335560,Saturday,12.48076923076923,0.0,29.75
335128,Sunday,12.461538461538462,0.0,35.0
335290,Monday,12.442307692307692,7.25,14.5
335449,Monday,12.424615384615386,0.0,30.4
335840,Sunday,12.423076923076923,0.0,27.25
335027,Sunday,12.394615384615385,0.0,28.08
335676,Friday,12.384615384615385,0.0,21.0
335805,Wednesday,12.307692307692308,8.0,24.0
335225,Thursday,12.26923076923077,0.0,21.0
335857,Sunday,12.192307692307692,0.0,28.3
335516,Saturday,12.173076923076923,0.0,22.25
335312,Saturday,12.153846153846153,0.0,21.5
335797,Sunday,12.134615384615385,0.0,38.5
335748,Monday,12.115384615384615,0.0,37.5
335252,Sunday,12.115384615384615,0.0,27.0
335415,Thursday,12.115384615384615,1.0,21.5
335676,Wednesday,12.057692307692308,0.0,42.0
335802,Saturday,11.983076923076924,0.0,25.95
335418,Monday,11.98076923076923,0.0,22.75
335835,Friday,11.98076923076923,0.0,30.0
335027,Saturday,11.978461538461538,6.98,21.64
335079,Tuesday,11.961538461538462,8.0,22.0
335683,Friday,11.951538461538462,2.13,26.3
335143,Friday,11.83,6.97,18.82
335389,Friday,11.826923076923077,0.0,37.5
335245,Saturday,11.75,1.75,15.0
335364,Saturday,11.661538461538461,4.5,20.0
335383,Wednesday,11.594615384615384,2.0,21.5
335794,Saturday,11.576923076923077,0.0,22.5
335415,Monday,11.576923076923077,0.0,23.0
335764,Tuesday,11.569230769230769,0.0,33.5
335765,Tuesday,11.553846153846154,0.0,21.5
335133,Saturday,11.538461538461538,0.0,36.25
335603,Wednesday,11.52076923076923,0.0,35.07
335761,Sunday,11.51923076923077,0.0,20.5
335128,Thursday,11.5,0.0,37.8
335612,Tuesday,11.5,0.0,28.5
335771,Thursday,11.486923076923079,7.25,14.5
335312,Thursday,11.461538461538462,0.0,34.75
335165,Monday,11.461538461538462,7.0,23.0
335398,Saturday,11.461538461538462,0.0,36.25
335165,Saturday,11.442307692307692,0.0,22.75
335726,Sunday,11.413076923076924,0.0,44.73
335097,Thursday,11.399999999999999,7.5,16.0
335312,Friday,11.384615384615385,0.0,27.0
335815,Friday,11.376923076923077,7.5,21.4
335809,Monday,11.340000000000002,0.0,29.02
335764,Wednesday,11.313846153846153,0.0,39.33
335228,Saturday,11.295384615384616,3.75,16.0
335334,Wednesday,11.283846153846154,6.0,19.0
335334,Saturday,11.256153846153847,1.0,14.77
335860,Thursday,11.18,0.0,24.03
335503,Wednesday,11.134615384615385,1.0,20.5
335097,Monday,11.087692307692306,6.18,16.25
335441,Monday,11.057692307692308,0.0,61.5
335299,Saturday,11.053076923076922,0.0,23.13
335440,Friday,11.01923076923077,0.0,31.5
335760,Friday,10.976923076923079,0.0,24.1
335726,Saturday,10.962307692307691,0.0,38.63
335645,Sunday,10.961538461538462,0.0,22.5
335312,Sunday,10.942307692307692,0.0,21.25
335396,Friday,10.903846153846153,0.0,15.5
335449,Wednesday,10.795384615384616,0.0,23.08
335612,Sunday,10.692307692307692,0.0,21.5
335396,Tuesday,10.692307692307692,0.0,21.5
335538,Wednesday,10.653846153846153,5.0,17.0
335803,Friday,10.636923076923077,0.0,15.75
335433,Wednesday,10.623846153846156,0.0,18.8
335543,Monday,10.61923076923077,0.0,28.75
335516,Sunday,10.576923076923077,0.0,21.75
335589,Monday,10.557692307692308,0.0,23.5
335765,Sunday,10.538461538461538,0.0,23.0
335549,Saturday,10.461538461538462,0.0,19.0
335503,Thursday,10.461538461538462,1.0,15.0
335079,Friday,10.442307692307692,0.0,17.5
335764,Friday,10.410769230769231,0.0,27.5
335225,Monday,10.403846153846153,0.0,21.5
335364,Friday,10.346153846153847,0.0,25.0
335761,Saturday,10.326923076923077,0.0,15.25
335676,Sunday,10.326923076923077,0.0,35.25
335513,Friday,10.298461538461538,0.0,25.54
335645,Thursday,10.288461538461538,0.0,16.0
335549,Sunday,10.173076923076923,0.0,21.75
335676,Saturday,10.153846153846153,0.0,35.0
335842,Sunday,10.12076923076923,0.0,40.74
335697,Sunday,10.064615384615385,6.21,12.12
335645,Wednesday,10.057692307692308,0.0,16.0
335418,Sunday,10.057692307692308,0.0,24.75
335097,Sunday,10.04076923076923,0.0,25.29
335245,Thursday,10.038461538461538,0.0,16.0
335809,Saturday,9.971538461538461,0.0,22.7
335027,Friday,9.919230769230769,1.98,15.34
335410,Saturday,9.807692307692308,0.0,43.0
335815,Wednesday,9.773076923076923,0.0,22.05
335079,Monday,9.75,8.0,14.75
335428,Tuesday,9.711538461538462,0.0,16.0
335225,Tuesday,9.673076923076923,6.75,18.75
335676,Monday,9.653846153846153,0.0,35.0
335697,Friday,9.642307692307693,5.33,12.05
335290,Tuesday,9.634615384615385,0.0,21.25
335334,Tuesday,9.538461538461538,1.0,21.0
335290,Wednesday,9.5,0.0,14.5
335645,Friday,9.48076923076923,0.0,16.0
335683,Thursday,9.406153846153845,0.0,18.82
335815,Monday,9.326923076923077,0.0,22.5
335290,Thursday,9.26923076923077,0.0,20.25
335428,Thursday,9.26923076923077,0.0,21.0
335309,Wednesday,9.26923076923077,0.0,12.25
335805,Sunday,9.23076923076923,0.0,16.0
335860,Monday,9.203846153846154,0.0,18.95
335794,Monday,9.192307692307692,0.0,22.5
335771,Sunday,9.173076923076923,1.0,14.5
335657,Tuesday,9.166923076923077,0.0,26.0
335538,Thursday,9.076923076923077,0.0,17.5
335280,Monday,9.076923076923077,0.0,29.0
335312,Tuesday,9.057692307692308,0.0,21.0
335612,Monday,9.057692307692308,0.0,33.25
335440,Saturday,8.903846153846153,0.0,29.0
335334,Monday,8.828461538461537,6.0,20.0
335590,Wednesday,8.807692307692308,0.0,22.25
335842,Monday,8.77,0.0,25.4
335857,Saturday,8.768461538461539,0.0,23.66
335097,Tuesday,8.75,4.0,13.0
335380,Friday,8.73076923076923,0.0,12.75
335782,Sunday,8.711538461538462,0.0,21.75
335252,Friday,8.692307692307692,0.0,34.0
335449,Thursday,8.663076923076924,0.0,22.87
335309,Thursday,8.653846153846153,0.0,12.5
335428,Wednesday,8.615384615384615,0.0,23.0
335805,Saturday,8.615384615384615,0.0,16.0
335820,Thursday,8.594615384615384,0.71,23.41
335380,Thursday,8.576923076923077,0.0,10.75
335097,Saturday,8.546923076923077,0.0,19.02
335309,Friday,8.48076923076923,0.0,13.0
335154,Thursday,8.48076923076923,0.0,28.25
335141,Saturday,8.477692307692308,0.0,22.25
335589,Friday,8.442307692307692,0.0,21.5
335663,Thursday,8.372307692307693,0.0,14.22
335280,Thursday,8.365384615384615,0.0,16.75
335764,Monday,8.352307692307692,0.0,26.5
335693,Wednesday,8.346153846153847,0.0,29.0
335418,Saturday,8.346153846153847,6.25,15.75
335108,Wednesday,8.307692307692308,0.0,38.5
335645,Monday,8.26923076923077,0.0,16.5
335146,Tuesday,8.26923076923077,7.0,11.0
335735,Wednesday,8.25,0.0,22.0
335683,Monday,8.203846153846154,0.0,26.12
335697,Saturday,8.186153846153847,0.0,11.75
335683,Tuesday,8.185384615384615,3.45,14.58
335447,Thursday,8.182307692307692,0.0,22.58
335683,Saturday,8.175384615384615,3.47,15.02
335154,Friday,8.153846153846153,0.0,29.25
335380,Tuesday,8.153846153846153,0.0,10.75
335797,Monday,8.115384615384615,0.0,36.0
335336,Thursday,8.115384615384615,0.0,14.14
335148,Sunday,8.076923076923077,7.0,15.0
335225,Friday,8.057692307692308,0.0,14.5
335280,Friday,8.01923076923077,0.0,27.25
335726,Monday,7.970769230769231,0.0,28.75
335663,Tuesday,7.950000000000001,0.0,14.2
335735,Sunday,7.923076923076923,0.0,21.75
335735,Thursday,7.923076923076923,0.0,17.5
335588,Sunday,7.903846153846154,0.0,20.0
335027,Tuesday,7.894615384615384,0.0,13.25
335128,Saturday,7.892307692307692,0.0,20.0
335697,Thursday,7.838461538461539,0.73,11.9
335027,Monday,7.818461538461539,1.03,20.51
335428,Friday,7.8076923076923075,0.0,23.0
335797,Friday,7.8076923076923075,0.0,16.25
335725,Tuesday,7.769230769230769,7.25,8.5
335380,Wednesday,7.730769230769231,0.0,10.75
335455,Wednesday,7.6923076923076925,0.0,14.5
335725,Thursday,7.673076923076923,7.0,8.25
335146,Friday,7.615384615384615,6.75,14.0
335735,Friday,7.576923076923077,0.0,14.0
335725,Friday,7.576923076923077,6.0,8.25
335527,Sunday,7.5,0.0,30.0
335538,Monday,7.461538461538462,0.0,18.0
335148,Saturday,7.461538461538462,7.0,8.0
335683,Wednesday,7.434615384615385,0.0,20.07
335380,Monday,7.403846153846154,0.0,10.5
335336,Tuesday,7.403076923076923,0.0,21.12
335725,Monday,7.384615384615385,6.0,8.0
335415,Friday,7.384615384615385,0.0,22.0
335154,Tuesday,7.384615384615385,0.0,27.5
335657,Monday,7.3792307692307695,0.0,13.96
335725,Wednesday,7.365384615384615,5.75,8.5
335726,Tuesday,7.363076923076923,0.0,20.5
335663,Wednesday,7.342307692307693,0.0,12.67
335154,Saturday,7.288461538461538,0.0,43.5
335410,Monday,7.288461538461538,0.0,35.75
335860,Saturday,7.2869230769230775,0.0,31.0
335860,Sunday,7.274615384615384,0.0,17.47
335280,Tuesday,7.269230769230769,0.0,28.75
335735,Saturday,7.25,0.0,15.0
335097,Friday,7.239230769230769,0.0,15.98
335701,Thursday,7.230769230769231,0.0,14.5
335146,Thursday,7.211538461538462,7.0,9.5
335306,Sunday,7.211538461538462,0.0,22.0
335860,Wednesday,7.21,0.0,18.45
335702,Monday,7.1923076923076925,1.0,8.0
335455,Friday,7.153846153846154,0.0,14.5
335034,Wednesday,7.1353846153846145,0.0,24.0
335711,Tuesday,7.134615384615385,1.75,8.0
335428,Monday,7.096153846153846,0.0,15.5
335516,Friday,7.076923076923077,0.0,8.5
335336,Saturday,7.075384615384616,0.0,14.27
335720,Friday,7.071538461538462,0.0,28.06
335380,Sunday,7.038461538461538,0.0,16.75
335540,Wednesday,7.019230769230769,0.0,11.5
335146,Wednesday,7.019230769230769,7.0,7.25
335570,Thursday,7.019230769230769,0.0,7.75
335034,Thursday,7.009230769230769,0.0,19.67
335803,Saturday,7.003846153846154,0.0,21.53
335711,Wednesday,6.980769230769231,6.0,7.75
335588,Saturday,6.961538461538462,0.0,14.75
335238,Friday,6.9423076923076925,0.0,30.0
335570,Wednesday,6.9423076923076925,0.0,7.75
335527,Saturday,6.9423076923076925,0.0,30.0
335486,Friday,6.932307692307693,0.0,21.37
335334,Friday,6.932307692307693,1.0,15.0
335252,Monday,6.923076923076923,0.0,15.0
335570,Tuesday,6.923076923076923,0.0,7.5
335570,Friday,6.903846153846154,0.0,7.75
335004,Saturday,6.897692307692308,0.0,36.02
335762,Monday,6.884615384615385,0.0,12.5
335693,Sunday,6.859230769230769,0.0,39.25
335297,Sunday,6.853846153846154,0.0,14.97
335297,Saturday,6.843846153846154,0.0,14.92
335702,Sunday,6.826923076923077,1.0,8.0
335494,Wednesday,6.826923076923077,0.0,8.75
335797,Thursday,6.788461538461538,0.0,15.75
335128,Wednesday,6.769230769230769,0.0,23.1
335590,Monday,6.769230769230769,0.0,15.0
335797,Tuesday,6.769230769230769,0.0,15.5
335540,Thursday,6.75,0.0,11.25
335516,Tuesday,6.730769230769231,0.0,8.75
335280,Sunday,6.730769230769231,0.0,22.0
335516,Wednesday,6.711538461538462,0.0,8.5
335695,Friday,6.6923076923076925,0.0,7.25
335762,Wednesday,6.6923076923076925,0.0,14.0
335702,Tuesday,6.615384615384615,1.0,8.0
335455,Thursday,6.596153846153846,0.0,14.5
335154,Monday,6.519230769230769,0.0,29.25
335165,Friday,6.5,0.0,22.0
335778,Sunday,6.5,0.0,22.5
335389,Monday,6.486923076923077,0.0,18.0
335762,Thursday,6.461538461538462,0.0,18.0
335108,Thursday,6.461538461538462,0.0,30.5
335540,Friday,6.423076923076923,0.0,11.5
335334,Thursday,6.412307692307692,0.35,14.0
335162,Sunday,6.384615384615385,0.0,15.5
335294,Sunday,6.384615384615385,0.0,29.25
335702,Thursday,6.365384615384615,0.0,7.75
335815,Saturday,6.357692307692308,0.0,23.0
335815,Thursday,6.340769230769231,0.0,20.4
335803,Thursday,6.331538461538462,0.0,15.55
335322,Thursday,6.269230769230769,0.0,12.5
335154,Wednesday,6.269230769230769,0.0,15.75
335490,Tuesday,6.246153846153846,0.0,21.44
335428,Saturday,6.230769230769231,0.0,19.25
335782,Monday,6.211538461538462,0.0,23.75
335809,Wednesday,6.205384615384616,0.0,30.15
335004,Sunday,6.196153846153846,0.0,29.7
335280,Saturday,6.134615384615385,0.0,19.5
335333,Sunday,6.134615384615385,0.0,7.25
335809,Friday,6.115384615384615,0.0,21.79
335322,Monday,6.090769230769231,0.0,12.75
335449,Sunday,6.09,0.0,13.52
335760,Saturday,6.06923076923077,0.0,13.5
335538,Tuesday,6.0576923076923075,0.0,13.75
335146,Monday,6.0576923076923075,0.0,8.0
335711,Friday,6.0576923076923075,6.0,6.25
335428,Sunday,6.038461538461538,0.0,23.0
335322,Friday,6.0,0.0,11.5
335762,Tuesday,6.0,0.0,12.0
335108,Monday,5.961538461538462,0.0,31.0
335108,Tuesday,5.961538461538462,0.0,15.5
335336,Monday,5.9569230769230765,0.0,14.1
335562,Friday,5.923076923076923,0.0,77.0
335693,Thursday,5.923076923076923,0.0,22.5
335697,Monday,5.913076923076924,0.0,9.86
335657,Wednesday,5.911538461538461,0.0,17.55
335108,Saturday,5.884615384615385,0.0,30.0
335797,Saturday,5.865384615384615,0.0,15.75
335657,Friday,5.854615384615385,0.0,17.48
335252,Wednesday,5.846153846153846,0.0,14.0
335389,Sunday,5.846153846153846,0.0,19.0
335657,Thursday,5.8307692307692305,0.0,13.08
335004,Thursday,5.744615384615385,0.0,22.28
335809,Tuesday,5.730769230769231,0.0,14.89
335702,Friday,5.730769230769231,1.0,8.0
335570,Monday,5.711538461538462,0.0,7.75
335494,Thursday,5.711538461538462,0.0,8.75
335494,Tuesday,5.653846153846154,0.0,8.5
335148,Friday,5.653846153846154,0.0,7.5
335252,Thursday,5.653846153846154,0.0,26.0
335701,Monday,5.634615384615385,0.0,14.5
335331,Friday,5.634615384615385,0.0,14.0
335803,Monday,5.6123076923076916,0.0,14.95
335097,Wednesday,5.578461538461538,0.0,14.5
335333,Friday,5.576923076923077,0.0,7.25
335333,Monday,5.576923076923077,0.0,7.25
335333,Wednesday,5.576923076923077,0.0,7.25
335333,Saturday,5.576923076923077,0.0,7.25
335695,Sunday,5.576923076923077,0.0,7.25
335701,Friday,5.5576923076923075,0.0,14.25
335494,Monday,5.538461538461538,0.0,8.0
335538,Sunday,5.519230769230769,0.0,14.5
335693,Monday,5.519230769230769,0.0,21.75
335735,Monday,5.519230769230769,0.0,13.25
335252,Tuesday,5.5,0.0,27.0
335449,Tuesday,5.49,0.0,18.67
335228,Monday,5.487692307692308,0.0,7.5
335494,Friday,5.480769230769231,0.0,9.0
335485,Friday,5.464615384615385,0.0,18.29
335336,Friday,5.438461538461539,0.0,14.22
335543,Tuesday,5.4253846153846155,0.0,28.28
335627,Wednesday,5.423076923076923,0.0,6.0
335331,Tuesday,5.423076923076923,0.0,15.0
335627,Thursday,5.423076923076923,0.0,6.5
335336,Wednesday,5.378461538461538,0.0,14.05
335771,Saturday,5.326923076923077,1.0,14.5
335693,Saturday,5.3246153846153845,0.0,31.95
335711,Thursday,5.25,1.5,7.75
335516,Thursday,5.25,0.0,8.5
335162,Monday,5.115384615384615,0.0,15.0
335794,Sunday,5.115384615384615,0.0,15.0
335294,Saturday,5.115384615384615,0.0,29.0
335485,Monday,5.107692307692308,0.0,22.02
335503,Saturday,5.0576923076923075,0.0,8.25
335815,Tuesday,5.0576923076923075,0.0,13.5
335159,Sunday,5.021538461538461,0.0,29.99
335627,Tuesday,5.0,0.0,6.0
335410,Friday,4.961538461538462,0.0,27.0
335562,Monday,4.961538461538462,0.0,64.5
335844,Wednesday,4.94923076923077,0.0,20.13
335331,Monday,4.903846153846154,0.0,15.25
335683,Sunday,4.9023076923076925,0.0,17.29
335228,Thursday,4.894615384615385,0.0,7.08
335336,Sunday,4.884615384615385,0.0,7.1
335516,Monday,4.884615384615385,0.0,8.75
335711,Monday,4.846153846153846,0.0,7.75
335627,Monday,4.846153846153846,0.0,6.0
335762,Sunday,4.846153846153846,0.0,12.0
335803,Sunday,4.842307692307693,0.0,19.63
335455,Saturday,4.826923076923077,0.0,14.25
335225,Wednesday,4.788461538461538,0.0,14.5
335762,Saturday,4.788461538461538,0.0,11.25
335735,Tuesday,4.75,0.0,14.25
335720,Saturday,4.737692307692308,0.0,20.37
335792,Thursday,4.711538461538462,0.0,10.5
335108,Sunday,4.711538461538462,0.0,23.25
335860,Tuesday,4.706153846153846,0.0,18.45
335782,Friday,4.6923076923076925,0.0,21.75
335782,Tuesday,4.673076923076923,0.0,38.0
335792,Tuesday,4.673076923076923,0.0,11.0
335562,Tuesday,4.653846153846154,0.0,60.5
335782,Thursday,4.615384615384615,0.0,16.0
335299,Monday,4.6038461538461535,0.0,22.4
335844,Sunday,4.555384615384615,0.0,15.94
335702,Saturday,4.538461538461538,0.0,8.25
335809,Thursday,4.536153846153846,0.0,21.06
335490,Sunday,4.506923076923077,0.0,14.89
335826,Tuesday,4.483076923076923,0.0,14.15
335154,Sunday,4.480769230769231,0.0,29.5
335294,Monday,4.461538461538462,0.0,14.0
335562,Saturday,4.461538461538462,0.0,58.0
335661,Monday,4.461538461538462,0.0,9.5
335455,Tuesday,4.461538461538462,0.0,14.5
335844,Tuesday,4.443846153846153,0.0,18.7
335726,Friday,4.423076923076923,0.0,18.0
335844,Friday,4.396923076923077,0.0,18.73
335826,Thursday,4.391538461538461,0.0,15.09
335782,Wednesday,4.384615384615385,0.0,15.0
335004,Friday,4.382307692307692,0.0,22.01
335034,Friday,4.3730769230769235,0.0,17.33
335693,Friday,4.3730769230769235,0.0,27.1
335540,Tuesday,4.365384615384615,0.0,11.5
335309,Tuesday,4.365384615384615,0.0,11.75
335663,Friday,4.350769230769231,0.0,12.53
335831,Saturday,4.346153846153846,0.0,14.0
335697,Wednesday,4.335384615384616,0.0,6.57
335486,Sunday,4.333076923076923,0.0,13.83
335004,Tuesday,4.33,0.0,29.22
335844,Saturday,4.3100000000000005,0.0,15.14
335589,Saturday,4.3076923076923075,0.0,19.25
335587,Wednesday,4.294615384615384,0.0,15.52
335331,Thursday,4.211538461538462,0.0,15.5
335815,Sunday,4.176923076923076,0.0,15.0
335762,Friday,4.173076923076923,0.0,18.25
335490,Thursday,4.159230769230769,0.0,15.99
335503,Friday,4.134615384615385,0.0,7.75
335663,Monday,4.110769230769231,0.0,8.75
335826,Monday,4.105384615384615,0.0,15.5
335663,Saturday,4.0976923076923075,0.0,12.6
335525,Thursday,4.059230769230769,0.0,15.0
335614,Friday,4.0576923076923075,0.0,37.75
335589,Sunday,4.0576923076923075,0.0,13.0
335747,Wednesday,4.038461538461538,0.0,7.5
335587,Tuesday,4.023846153846154,0.0,15.3
335693,Tuesday,4.0,0.0,15.0
335627,Friday,4.0,0.0,7.0
335027,Thursday,3.959230769230769,0.0,14.3
335720,Thursday,3.9038461538461537,0.0,14.5
335294,Friday,3.9038461538461537,0.0,14.25
335687,Sunday,3.9038461538461537,0.0,7.5
335771,Wednesday,3.8461538461538463,0.0,6.25
335410,Tuesday,3.826923076923077,0.0,35.0
335697,Tuesday,3.823846153846154,0.0,6.21
335309,Saturday,3.8076923076923075,0.0,11.75
335720,Tuesday,3.773076923076923,0.0,14.5
335720,Sunday,3.7461538461538457,0.0,21.62
335657,Sunday,3.7223076923076923,0.0,12.95
335486,Tuesday,3.668461538461538,0.0,21.77
335494,Sunday,3.6538461538461537,0.0,8.25
335486,Saturday,3.5961538461538463,0.0,20.5
335687,Friday,3.5576923076923075,0.0,6.75
335525,Monday,3.5461538461538464,0.0,8.5
335494,Saturday,3.5384615384615383,0.0,8.0
335508,Thursday,3.5384615384615383,0.0,7.5
335543,Thursday,3.513076923076923,0.0,13.17
335299,Wednesday,3.503846153846154,0.0,23.0
335160,Wednesday,3.5,0.0,15.25
335705,Monday,3.5,0.0,29.25
335657,Saturday,3.4930769230769227,0.0,13.01
335458,Wednesday,3.480769230769231,0.0,15.0
335441,Tuesday,3.480769230769231,0.0,20.5
335322,Tuesday,3.480769230769231,0.0,12.5
335614,Monday,3.423076923076923,0.0,30.0
335663,Sunday,3.417692307692308,0.0,14.4
335701,Saturday,3.3846153846153846,0.0,7.5
335543,Wednesday,3.3746153846153844,0.0,15.1
335726,Wednesday,3.367692307692308,0.0,25.28
335525,Saturday,3.3669230769230767,0.0,21.0
335280,Wednesday,3.3653846153846154,0.0,15.0
335508,Friday,3.326923076923077,0.0,14.0
335695,Thursday,3.326923076923077,0.0,7.25
335486,Thursday,3.3153846153846156,0.0,14.35
335508,Tuesday,3.2884615384615383,0.0,7.5
335739,Sunday,3.2884615384615383,0.0,4.25
335485,Wednesday,3.2807692307692307,0.0,15.12
335527,Friday,3.275384615384615,0.0,19.0
335701,Tuesday,3.269230769230769,0.0,7.5
335434,Monday,3.269230769230769,0.0,7.5
335587,Thursday,3.236923076923077,0.0,7.88
335562,Thursday,3.230769230769231,0.0,42.0
335322,Saturday,3.2115384615384617,0.0,11.5
335455,Monday,3.1538461538461537,0.0,14.0
335687,Monday,3.1538461538461537,0.0,6.75
335322,Wednesday,3.1153846153846154,0.0,11.75
335061,Sunday,3.0384615384615383,0.0,7.5
335419,Saturday,3.036923076923077,0.0,15.0
335490,Saturday,3.036153846153846,0.0,15.24
335739,Saturday,3.019230769230769,0.0,4.0
335797,Wednesday,3.0,0.0,8.0
335485,Tuesday,2.9753846153846153,0.0,14.85
335760,Monday,2.9692307692307693,0.0,17.8
335108,Friday,2.9615384615384617,0.0,15.5
335525,Sunday,2.9615384615384617,0.0,16.0
335004,Wednesday,2.9553846153846157,0.0,29.92
335525,Tuesday,2.9553846153846157,0.0,15.0
335458,Thursday,2.923076923076923,0.0,15.25
335299,Friday,2.9092307692307693,0.0,8.0
335725,Saturday,2.9038461538461537,0.0,12.75
335614,Tuesday,2.8846153846153846,0.0,22.5
335508,Wednesday,2.8653846153846154,0.0,7.25
335485,Thursday,2.8638461538461537,0.0,8.62
335760,Sunday,2.853846153846154,0.0,9.0
335782,Saturday,2.8461538461538463,0.0,15.0
335434,Tuesday,2.826923076923077,0.0,7.5
335434,Thursday,2.826923076923077,0.0,14.5
335826,Saturday,2.8153846153846156,0.0,7.97
335141,Thursday,2.81,0.0,14.75
335160,Monday,2.8076923076923075,0.0,23.5
335225,Saturday,2.8076923076923075,0.0,7.5
335705,Tuesday,2.7884615384615383,0.0,13.5
335558,Monday,2.7884615384615383,0.0,6.25
335695,Wednesday,2.75,0.0,7.25
335294,Tuesday,2.75,0.0,7.5
335441,Wednesday,2.730769230769231,0.0,21.0
335162,Saturday,2.7115384615384617,0.0,8.0
335540,Saturday,2.7115384615384617,0.0,11.25
335508,Saturday,2.6923076923076925,0.0,7.75
335434,Friday,2.673076923076923,0.0,7.25
335485,Saturday,2.636923076923077,0.0,14.0
335441,Friday,2.6153846153846154,0.0,8.5
335558,Sunday,2.6153846153846154,0.0,7.0
335525,Friday,2.6092307692307695,0.0,15.0
335705,Sunday,2.5961538461538463,0.0,12.25
335322,Sunday,2.576923076923077,0.0,11.25
335720,Wednesday,2.5707692307692307,0.0,13.95
335434,Wednesday,2.5576923076923075,0.0,7.5
335331,Sunday,2.5576923076923075,0.0,11.75
335726,Thursday,2.5,0.0,14.25
335214,Wednesday,2.486923076923077,0.0,14.0
335587,Monday,2.443846153846154,0.0,7.7
335419,Sunday,2.4038461538461537,0.0,15.0
335702,Wednesday,2.3846153846153846,0.0,7.5
335792,Saturday,2.3653846153846154,0.0,5.5
335458,Friday,2.3461538461538463,0.0,14.75
335525,Wednesday,2.3207692307692307,0.0,15.0
335614,Saturday,2.3076923076923075,0.0,30.0
335747,Thursday,2.3076923076923075,0.0,7.5
335747,Sunday,2.3076923076923075,0.0,7.5
335441,Thursday,2.3076923076923075,0.0,7.75
335458,Tuesday,2.3076923076923075,0.0,7.5
335159,Wednesday,2.276153846153846,0.0,14.4
335458,Sunday,2.269230769230769,0.0,15.0
335713,Saturday,2.25,0.0,22.5
335455,Sunday,2.230769230769231,0.0,7.25
335160,Sunday,2.2115384615384617,0.0,7.5
335294,Wednesday,2.2115384615384617,0.0,13.75
335844,Monday,2.2084615384615387,0.0,14.38
335826,Friday,2.186923076923077,0.0,8.75
335160,Tuesday,2.173076923076923,0.0,13.0
335508,Sunday,2.173076923076923,0.0,7.5
335188,Saturday,2.173076923076923,0.0,12.5
335760,Thursday,2.1538461538461537,0.0,15.0
335214,Tuesday,2.11,0.0,14.0
335705,Thursday,2.0961538461538463,0.0,12.75
335419,Tuesday,2.083076923076923,0.0,7.5
335410,Wednesday,2.0576923076923075,0.0,14.5
335687,Wednesday,2.019230769230769,0.0,6.5
335508,Monday,1.9230769230769231,0.0,7.5
335214,Monday,1.9230769230769231,0.0,12.0
335061,Saturday,1.9038461538461537,0.0,6.5
335587,Friday,1.9038461538461537,0.0,10.5
